SANT'ANDREA DI CONZA,AV,Campania,13755,11825
SANT'ANDREA DEL GARIGLIANO,FR,Lazio,14078,12277
SANT'ANDREA APOSTOLO DELLO IONIO,CZ,Calabria,13906,12134
SANT'ANDREA FRIUS,SU,Sardegna,14014,12612
SANT'ANGELO D'ALIFE,CE,Campania,14672,13321
SANT'ANGELO LODIGIANO,LO,Lombardia,20113,18633
SANT'ANGELO DI PIOVE DI SACCO,PD,Veneto,20222,18572
SANT'ANGELO LOMELLINA,PV,Lombardia,18507,17395
SANT'ANGELO A CUPOLO,BN,Campania,17583,15852
SANT'ANGELO A FASANELLA,SA,Campania,13268,11875
SANT'ANGELO ALL'ESCA,AV,Campania,13599,12074
SANT'ANGELO A SCALA,AV,Campania,13363,11702
SANT'ANGELO DEI LOMBARDI,AV,Campania,13461,11984
SANT'ANGELO DEL PESCO,IS,Molise,12616,11297
SANT'ANGELO DI BROLO,ME,Sicilia,12296,10514
SANT'ANGELO ROMANO,RM,Lazio,17247,15629
SANT'ANGELO IN PONTANO,MC,Marche,15634,13347
SANT'ANGELO IN VADO,PU,Marche,17561,15331
SANT'ANGELO LE FRATTE,PZ,Basilicata,13257,11734
SANT'ANGELO LIMOSANO,CB,Molise,11753,10361
SANT'ANGELO MUXARO,AG,Sicilia,11757,9580
SANTA NINFA,TP,Sicilia,12194,10339
SANT'ANNA D'ALFAEDO,VR,Veneto,16700,14835
SANT'ANTIMO,NA,Campania,13725,11800
SANT'ANTIOCO,SU,Sardegna,15227,13754
SANT'ANTONINO DI SUSA,TO,Piemonte,19370,17635
VILLA SANT'ANTONIO,OR,Sardegna,12268,10002
SANT'ANTONIO ABATE,NA,Campania,12886,10631
SANTA PAOLINA,AV,Campania,13163,11689
SANT'APOLLINARE,FR,Lazio,15982,14943
SANTARCANGELO DI ROMAGNA,RN,Emilia Romagna,18424,16716
SANT'ARCANGELO,PZ,Basilicata,12564,10919
SANT'ARPINO,CE,Campania,14809,12681
SANT'ARSENIO,SA,Campania,15786,13846
SANTA SEVERINA,KR,Calabria,14319,12582
SANTA SOFIA D'EPIRO,CS,Calabria,11026,8398
SANTA SOFIA,FC,Emilia Romagna,18898,17667
SANTA TERESA DI RIVA,ME,Sicilia,16307,14519
SANTA TERESA GALLURA,SS,Sardegna,14297,12233
SANTA VENERINA,CT,Sicilia,14359,12726
SANTA VITTORIA IN MATENANO,FM,Marche,15385,13729
SANTA VITTORIA D'ALBA,CN,Piemonte,19885,18085
SANT'EGIDIO DEL MONTE ALBINO,SA,Campania,14413,12088
SANT'EGIDIO ALLA VIBRATA,TE,Abruzzo,15779,14178
SANT'ELENA,PD,Veneto,19104,17688
SANT'ELIA A PIANISI,CB,Molise,11442,10063
SANT'ELIA FIUMERAPIDO,FR,Lazio,15783,14149
VALLEFIORITA,CZ,Calabria,11678,9368
SANT'ELPIDIO A MARE,FM,Marche,20283,15384
SANTE MARIE,AQ,Abruzzo,16050,14127
SANTENA,TO,Piemonte,20366,18990
SAN TEODORO,ME,Sicilia,12185,10451
SAN TEODORO,SS,Sardegna,17192,14789
SANTERAMO IN COLLE,BA,Puglia,14071,12189
SANT'EUFEMIA A MAIELLA,PE,Abruzzo,12578,10327
SANT'EUFEMIA D'ASPROMONTE,RC,Calabria,11811,9771
SANT'EUSANIO DEL SANGRO,CH,Abruzzo,14606,12453
SANT'EUSANIO FORCONESE,AQ,Abruzzo,16978,16024
SANTHIA',VC,Piemonte,20508,19360
SANTI COSMA E DAMIANO,LT,Lazio,15401,14060
SANT'ILARIO DELLO IONIO,RC,Calabria,13116,11356
SANT'ILARIO D'ENZA,RE,Emilia Romagna,21925,20458
SANT'IPPOLITO,PU,Marche,15941,14204
SANT'OLCESE,GE,Liguria,21519,20254
SAN TOMASO AGORDINO,BL,Veneto,19693,17679
SANT'OMERO,TE,Abruzzo,15812,14348
SANT'ONOFRIO,VV,Calabria,13788,11977
SANTOPADRE,FR,Lazio,14142,13009
SANT'ORESTE,RM,Lazio,16432,15268
SANTORSO,VI,Veneto,23027,21247
SANT'ORSOLA TERME,TN,Trentino Alto Adige(P.A.Trento),19042,18150
SANTO STEFANO QUISQUINA,AG,Sicilia,12604,10967
SANTO STEFANO DEL SOLE,AV,Campania,14566,12721
SANTO STEFANO DI ROGLIANO,CS,Calabria,15292,13263
SANTO STEFANO DI SESSANIO,AQ,Abruzzo,13486,13425
SANTO STEFANO TICINO,MI,Lombardia,23860,22772
SANTO STEFANO LODIGIANO,LO,Lombardia,21440,19757
SANTO STEFANO DI MAGRA,SP,Liguria,20134,18984
VILLA SANTO STEFANO,FR,Lazio,14298,13020
SANTO STEFANO AL MARE,IM,Liguria,22406,16800
SANTO STEFANO BELBO,CN,Piemonte,17114,15911
SANTO STEFANO D'AVETO,GE,Liguria,15393,13877
SANTO STEFANO DI CAMASTRA,ME,Sicilia,14411,12608
SANTO STEFANO IN ASPROMONTE,RC,Calabria,13458,11965
SANTO STEFANO ROERO,CN,Piemonte,17618,16032
SAN STINO DI LIVENZA,VE,Veneto,18615,17194
SANTU LUSSURGIU,OR,Sardegna,12726,10901
SANT'URBANO,PD,Veneto,16978,16373
SAN VALENTINO IN ABRUZZO CITERIORE,PE,Abruzzo,14352,13173
SAN VALENTINO TORIO,SA,Campania,12786,10683
SAN VENANZO,TR,Umbria,16622,15397
SAN VENDEMIANO,TV,Veneto,22063,20782
SAN VERO MILIS,OR,Sardegna,13620,12414
SAN VINCENZO LA COSTA,CS,Calabria,13175,11128
SAN VINCENZO VALLE ROVETO,AQ,Abruzzo,15017,13734
SAN VINCENZO,LI,Toscana,19361,17207
SAN VITALIANO,NA,Campania,17707,15838
SAN VITO DI CADORE,BL,Veneto,21370,19921
SAN VITO SULLO IONIO,CZ,Calabria,12470,10782
SAN VITO CHIETINO,CH,Abruzzo,16876,15415
SAN VITO DEI NORMANNI,BR,Puglia,14899,13427
SAN VITO ROMANO,RM,Lazio,16287,14877
SAN VITO DI LEGUZZANO,VI,Veneto,21872,20780
SAN VITO,SU,Sardegna,13697,12046
SAN VITO AL TAGLIAMENTO,PN,Friuli Venezia Giulia,21361,20343
SAN VITO AL TORRE,UD,Friuli Venezia Giulia,18161,16728
SAN VITO DI FAGAGNA,UD,Friuli Venezia Giulia,19677,18611
SAN VITO LO CAPO,TP,Sicilia,14051,11493
SAN VITTORE DEL LAZIO,FR,Lazio,16310,14916
SAN VITTORE OLONA,MI,Lombardia,22930,21695
SANZA,SA,Campania,11264,8973
SANZENO,TN,Trentino Alto Adige(P.A.Trento),11390,10934
SAN ZENO NAVIGLIO,BS,Lombardia,22386,20539
SAN ZENO DI MONTAGNA,VR,Veneto,18872,16072
SAN ZENONE AL LAMBRO,MI,Lombardia,22005,21118
SAN ZENONE AL PO,PV,Lombardia,19848,18475
SAN ZENONE DEGLI EZZELINI,TV,Veneto,18727,17030
SAONARA,PD,Veneto,21549,20129
SAPONARA,ME,Sicilia,15073,13102
SAPPADA,UD,Friuli Venezia Giulia,17770,16932
SAPRI,SA,Campania,16368,14936
SARACENA,CS,Calabria,12109,10532
SARACINESCO,RM,Lazio,22899,18807
SARCEDO,VI,Veneto,21175,19700
SARCONI,PZ,Basilicata,13408,11384
SARDARA,SU,Sardegna,15217,13856
SARDIGLIANO,AL,Piemonte,20987,20349
SAREGO,VI,Veneto,20604,18929
SARENTINO .SARNTAL.,BZ,Trentino Alto Adige(P.A.Bolzano),21333,19774
SAREZZANO,AL,Piemonte,21613,20318
SAREZZO,BS,Lombardia,21300,19334
SARMATO,PC,Emilia Romagna,20447,19119
SARMEDE,TV,Veneto,19450,18030
SARNANO,MC,Marche,16849,15445
SARNICO,BG,Lombardia,24463,22348
SARNO,SA,Campania,13660,11464
SARNONICO,TN,Trentino Alto Adige(P.A.Trento),19474,18158
SARONNO,VA,Lombardia,26395,24984
SARRE,AO,Valle d'Aosta,21846,20197
SARROCH,CA,Sardegna,19058,17882
SARSINA,FC,Emilia Romagna,17544,16130
SARTEANO,SI,Toscana,17106,15532
SARTIRANA LOMELLINA,PV,Lombardia,18746,17666
SARULE,NU,Sardegna,11949,10083
SARZANA,SP,Liguria,20791,19522
SASSANO,SA,Campania,11959,9788
SASSARI,SS,Sardegna,19736,18573
SASSELLO,SV,Liguria,18338,17280
SASSETTA,LI,Toscana,15915,13484
SASSINORO,BN,Campania,12786,11575
SASSO DI CASTALDA,PZ,Basilicata,13061,11357
SASSOFELTRIO,PU,,13855,
SASSOFERRATO,AN,Marche,17590,16406
SASSUOLO,MO,Emilia Romagna,23833,22179
SATRIANO,CZ,Calabria,14905,13033
SAURIS,UD,Friuli Venezia Giulia,17056,16110
SAUZE DI CESANA,TO,Piemonte,23191,21523
SAUZE D'OULX,TO,Piemonte,21892,19167
SAVA,TA,Puglia,13331,11537
SAVELLI,KR,Calabria,13685,11913
SAVIANO,NA,Campania,14598,12746
SAVIGLIANO,CN,Piemonte,21058,19777
SAVIGNANO IRPINO,AV,Campania,12925,11503
SAVIGNANO SUL RUBICONE,FC,Emilia Romagna,18753,16576
SAVIGNANO SUL PANARO,MO,Emilia Romagna,20511,19114
SAVIGNONE,GE,Liguria,21059,19991
SAVIORE DELL'ADAMELLO,BS,Lombardia,16755,15631
SAVOCA,ME,Sicilia,13723,11494
SAVOGNA,UD,Friuli Venezia Giulia,15098,13971
SAVOGNA D'ISONZO,GO,Friuli Venezia Giulia,20213,18299
SAVONA,SV,Liguria,21635,20343
SCAFA,PE,Abruzzo,15069,13676
SCAFATI,SA,Campania,15588,13694
SCAGNELLO,CN,Piemonte,15491,14214
SCALA COELI,CS,Calabria,10605,9232
SCALA,SA,Campania,14120,9853
SCALDASOLE,PV,Lombardia,19763,18734
SCALEA,CS,Calabria,13126,11071
SCALENGHE,TO,Piemonte,18139,16723
SCALETTA ZANCLEA,ME,Sicilia,14987,13528
SCAMPITELLA,AV,Campania,12436,10731
SCANDALE,KR,Calabria,12672,10674
SCANDIANO,RE,Emilia Romagna,22358,21059
SCANDOLARA RAVARA,CR,Lombardia,18009,16532
SCANDOLARA RIPA D'OGLIO,CR,Lombardia,19499,18495
SCANDRIGLIA,RI,Lazio,16438,14968
SCANNO,AQ,Abruzzo,13937,12644
SCANO DI MONTIFERRO,OR,Sardegna,14155,12669
SCANSANO,GR,Toscana,14590,13199
SCANZOROSCIATE,BG,Lombardia,24116,22147
SCAPOLI,IS,Molise,11709,9836
SCARLINO,GR,Toscana,17301,15568
SCARMAGNO,TO,Piemonte,23770,22095
SCARNAFIGI,CN,Piemonte,16955,15883
SCENA .SCHENNA.,BZ,Trentino Alto Adige(P.A.Bolzano),19534,15921
SCERNI,CH,Abruzzo,13760,12544
SCHEGGIA E PASCELUPO,PG,Umbria,15798,14682
SCHEGGINO,PG,Umbria,17504,16659
SCHIAVI DI ABRUZZO,CH,Abruzzo,10931,8236
SCHIAVON,VI,Veneto,19512,18305
SCHIGNANO,CO,Lombardia,14340,13021
SCHILPARIO,BG,Lombardia,16542,15312
SCHIO,VI,Veneto,22099,20569
SCHIVENOGLIA,MN,Lombardia,17251,15591
SCIACCA,AG,Sicilia,14431,12259
SCIARA,PA,Sicilia,11615,9423
SCICLI,RG,Sicilia,13777,11805
SCIDO,RC,Calabria,10967,9423
SCILLA,RC,Calabria,14672,12923
SCILLATO,PA,Sicilia,14806,11828
SCIOLZE,TO,Piemonte,20574,18883
SCISCIANO,NA,Campania,17107,15345
SCLAFANI BAGNI,PA,Sicilia,12357,10335
SCONTRONE,AQ,Abruzzo,14820,13073
SCOPA,VC,Piemonte,19456,18236
SCOPELLO,VC,Piemonte,18024,15802
SCOPPITO,AQ,Abruzzo,22073,21074
SCORDIA,CT,Sicilia,13090,10970
SCORRANO,LE,Puglia,14308,12405
SCORZE',VE,Veneto,21153,19884
SCURCOLA MARSICANA,AQ,Abruzzo,18314,16855
SCURELLE,TN,Trentino Alto Adige(P.A.Trento),19550,18233
SCURZOLENGO,AT,Piemonte,18676,17693
SEBORGA,IM,Liguria,14134,13260
SECINARO,AQ,Abruzzo,11818,10261
SECLI',LE,Puglia,14241,12489
SECUGNAGO,LO,Lombardia,20504,19644
SEDEGLIANO,UD,Friuli Venezia Giulia,17998,16585
SEDICO,BL,Veneto,21234,20014
SEDILO,OR,Sardegna,14052,12299
SEDINI,SS,Sardegna,13249,11936
SEDRIANO,MI,Lombardia,22430,21022
SEDRINA,BG,Lombardia,18834,17206
SEFRO,MC,Marche,19169,17292
SEGARIU,SU,Sardegna,12571,10833
SEGGIANO,GR,Toscana,15815,13564
SEGNI,RM,Lazio,18538,17404
SEGONZANO,TN,Trentino Alto Adige(P.A.Trento),18144,16604
SEGRATE,MI,Lombardia,32927,31432
SEGUSINO,TV,Veneto,22045,19151
SELARGIUS,CA,Sardegna,20027,18978
SELCI,RI,Lazio,15469,14094
SELEGAS,SU,Sardegna,13206,11851
SELLANO,PG,Umbria,15655,14385
SELLERO,BS,Lombardia,18641,17278
SELLIA,CZ,Calabria,12181,10042
SELLIA MARINA,CZ,Calabria,14259,12431
SELVA DI VAL GARDENA .WOLKENSTEIN IN GROEDEN.,BZ,Trentino Alto Adige(P.A.Bolzano),25114,20044
SELVA DI CADORE,BL,Veneto,19582,17884
SELVA DEI MOLINI .MUEHLWALD.,BZ,Trentino Alto Adige(P.A.Bolzano),20423,18907
SELVA DI PROGNO,VR,Veneto,15073,13823
SELVAZZANO DENTRO,PD,Veneto,23805,22608
SELVINO,BG,Lombardia,18264,16138
SEMESTENE,SS,Sardegna,9768,8161
SEMIANA,PV,Lombardia,19581,18524
SEMINARA,RC,Calabria,11119,9051
SEMPRONIANO,GR,Toscana,14019,12146
SENAGO,MI,Lombardia,22033,20656
SENALE-SAN FELICE .UNSERE LIEBE FRAU IM WALD.,BZ,Trentino Alto Adige(P.A.Bolzano),17655,16346
SENALES .SCHNALS.,BZ,Trentino Alto Adige(P.A.Bolzano),20145,17707
SENEGHE,OR,Sardegna,12996,11018
SENERCHIA,AV,Campania,10873,9588
SENIGA,BS,Lombardia,20296,17847
SENIGALLIA,AN,Marche,20155,18637
SENIS,OR,Sardegna,12072,9928
SENISE,PZ,Basilicata,13582,11799
SENNA COMASCO,CO,Lombardia,21702,19860
SENNA LODIGIANA,LO,Lombardia,18582,17358
SENNARIOLO,OR,Sardegna,10668,9788
SENNORI,SS,Sardegna,14120,12576
SENORBI',SU,Sardegna,14917,13387
SEPINO,CB,Molise,11824,9964
SEQUALS,PN,Friuli Venezia Giulia,18234,17329
SERAVEZZA,LU,Toscana,17525,15773
SERDIANA,SU,Sardegna,15901,14704
SEREGNO,MB,Lombardia,24186,22706
SEREN DEL GRAPPA,BL,Veneto,18197,16624
SERGNANO,CR,Lombardia,20721,19006
SERIATE,BG,Lombardia,21745,20250
SERINA,BG,Lombardia,17502,15721
SERINO,AV,Campania,12435,10374
SERLE,BS,Lombardia,18279,15774
SERMIDE E FELONICA,MN,Lombardia,18300,17027
SIRMIONE,BS,Lombardia,20891,17686
SERMONETA,LT,Lazio,18363,17184
SERNAGLIA DELLA BATTAGLIA,TV,Veneto,18788,16939
SERNIO,SO,Lombardia,17855,17512
SEROLE,AT,Piemonte,12499,10242
SERRA SAN BRUNO,VV,Calabria,12592,10600
SERRA RICCO',GE,Liguria,20708,19701
SERRACAPRIOLA,FG,Puglia,10865,9222
SERRA D'AIELLO,CS,Calabria,13121,11620
SERRA DE' CONTI,AN,Marche,18043,16823
SERRADIFALCO,CL,Sicilia,13691,11748
SERRALUNGA DI CREA,AL,Piemonte,20342,18645
SERRALUNGA D'ALBA,CN,Piemonte,19501,17639
SERRAMANNA,SU,Sardegna,14990,13395
SERRAMEZZANA,SA,Campania,12588,10750
SERRAMONACESCA,PE,Abruzzo,12960,11841
SERRAPETRONA,MC,Marche,16820,14969
SERRARA FONTANA,NA,Campania,14191,10560
SERRA SAN QUIRICO,AN,Marche,17459,16609
SERRA SANT'ABBONDIO,PU,Marche,15404,13440
SERRASTRETTA,CZ,Calabria,12890,11033
SERRATA,RC,Calabria,11700,10107
SERRAVALLE SCRIVIA,AL,Piemonte,19493,18117
SERRAVALLE LANGHE,CN,Piemonte,19222,18426
SERRAVALLE PISTOIESE,PT,Toscana,19259,17741
SERRAVALLE DI CHIENTI,MC,Marche,15468,14021
SERRAVALLE A PO,MN,Lombardia,18067,16622
SERRAVALLE SESIA,VC,Piemonte,19048,17914
SERRE,SA,Campania,13295,11444
SERRENTI,SU,Sardegna,15116,13796
SERRI,SU,Sardegna,12015,10609
SERRONE,FR,Lazio,16967,15201
SERSALE,CZ,Calabria,12838,11018
SOVRAMONTE,BL,Veneto,16517,15254
SESSA AURUNCA,CE,Campania,15117,13450
SESSA CILENTO,SA,Campania,13388,11567
SESSAME,AT,Piemonte,14236,14537
SESSANO DEL MOLISE,IS,Molise,12807,10898
SESTINO,AR,Toscana,14335,12820
SESTO CAMPANO,IS,Molise,15665,14154
SESTO ED UNITI,CR,Lombardia,21241,20075
SESTO FIORENTINO,FI,Toscana,22779,21245
SESTO AL REGHENA,PN,Friuli Venezia Giulia,20349,19252
SESTO .SEXTEN.,BZ,Trentino Alto Adige(P.A.Bolzano),21881,19684
SESTO CALENDE,VA,Lombardia,24084,22059
SESTOLA,MO,Emilia Romagna,18205,16935
SESTO SAN GIOVANNI,MI,Lombardia,22911,21426
SESTRIERE,TO,Piemonte,23543,20019
SESTRI LEVANTE,GE,Liguria,20228,18320
SESTU,CA,Sardegna,16694,15222
SETTALA,MI,Lombardia,22524,21363
SETTEFRATI,FR,Lazio,12121,10678
SETTIME,AT,Piemonte,17652,15571
SETTIMO SAN PIETRO,CA,Sardegna,16793,15372
SETTIMO MILANESE,MI,Lombardia,24853,23462
SETTIMO ROTTARO,TO,Piemonte,18334,16757
SETTIMO VITTONE,TO,Piemonte,18676,17403
SETTIMO TORINESE,TO,Piemonte,20176,18849
SETTINGIANO,CZ,Calabria,17865,16595
SETZU,SU,Sardegna,12148,11141
SEUI,SU,Sardegna,13237,12224
SEULO,SU,Sardegna,13405,11297
SEVESO,MB,Lombardia,22291,20677
SEZZADIO,AL,Piemonte,18190,16968
SEZZE,LT,Lazio,14494,13051
SFRUZ,TN,Trentino Alto Adige(P.A.Trento),20420,18212
SGONICO,TS,Friuli Venezia Giulia,23767,22674
SGURGOLA,FR,Lazio,15205,13726
SIAMAGGIORE,OR,Sardegna,14874,13270
SIAMANNA,OR,Sardegna,15159,13892
SIANO,SA,Campania,15747,14327
SIAPICCIA,OR,Sardegna,13110,10717
SICULIANA,AG,Sicilia,12637,10518
SIDDI,SU,Sardegna,12130,10577
SIDERNO,RC,Calabria,13611,11411
SIENA,SI,Toscana,25057,23747
SIGILLO,PG,Umbria,18464,17751
SIGNA,FI,Toscana,19202,17254
SILANDRO .SCHLANDERS.,BZ,Trentino Alto Adige(P.A.Bolzano),16907,17092
SILANUS,NU,Sardegna,13401,12577
SILIGO,SS,Sardegna,14205,12812
SILIQUA,SU,Sardegna,15350,13848
SILIUS,SU,Sardegna,12424,11257
SILLAVENGO,NO,Piemonte,18762,17180
SILVANO D'ORBA,AL,Piemonte,18873,17178
SILVANO PIETRA,PV,Lombardia,19914,18520
SILVI,TE,Abruzzo,15254,13466
SIMALA,OR,Sardegna,15454,13909
SIMAXIS,OR,Sardegna,14826,13476
SIMBARIO,VV,Calabria,11421,10541
SIMERI CRICHI,CZ,Calabria,14803,12809
SINAGRA,ME,Sicilia,12331,10509
SINDIA,NU,Sardegna,12688,11368
SINI,OR,Sardegna,13089,11815
SINIO,CN,Piemonte,17653,18443
SINISCOLA,NU,Sardegna,14095,12449
SINNAI,CA,Sardegna,16730,15344
SINOPOLI,RC,Calabria,10495,8106
SIRACUSA,SR,Sicilia,18618,17159
SIRIGNANO,AV,Campania,17247,15601
SIRIS,OR,Sardegna,10822,9010
SIROLO,AN,Marche,21135,19993
SIRONE,LC,Lombardia,22907,20511
SIRTORI,LC,Lombardia,27517,24677
SIURGUS DONIGALA,SU,Sardegna,13059,10688
SIZZANO,NO,Piemonte,21200,19917
SLUDERNO .SCHLUDERNS.,BZ,Trentino Alto Adige(P.A.Bolzano),16396,15786
SMERILLO,FM,Marche,14611,12789
SOAVE,VR,Veneto,20892,19712
SOCCHIEVE,UD,Friuli Venezia Giulia,17225,16507
SODDI',OR,Sardegna,10981,9138
SOGLIANO AL RUBICONE,FC,Emilia Romagna,16575,14990
SOGLIANO CAVOUR,LE,Puglia,13621,11888
SOGLIO,AT,Piemonte,19594,17267
SOIANO DEL LAGO,BS,Lombardia,25615,23521
SOLAGNA,VI,Veneto,19895,18706
SOLARINO,SR,Sicilia,14325,12463
SOLARO,MI,Lombardia,21872,20432
SOLAROLO,RA,Emilia Romagna,18923,17726
SOLAROLO RAINERIO,CR,Lombardia,19585,17910
SOLARUSSA,OR,Sardegna,14058,12561
SOLBIATE ARNO,VA,Lombardia,24418,22239
SOLBIATE OLONA,VA,Lombardia,22418,21344
SOLDANO,IM,Liguria,13510,11652
SOLEMINIS,SU,Sardegna,15521,14416
SOLERO,AL,Piemonte,19694,18822
SOLESINO,PD,Veneto,16134,14336
SOLETO,LE,Puglia,16511,15113
SOLFERINO,MN,Lombardia,22554,21312
SOLIERA,MO,Emilia Romagna,20685,19250
SOLIGNANO,PR,Emilia Romagna,21747,20476
SULMONA,AQ,Abruzzo,18505,17568
SOLOFRA,AV,Campania,14885,12310
SOLONGHELLO,AL,Piemonte,19943,16770
SOLOPACA,BN,Campania,14759,13277
SOLTO COLLINA,BG,Lombardia,20007,18251
SOLZA,BG,Lombardia,21835,20488
SOMAGLIA,LO,Lombardia,20666,18987
SOMANO,CN,Piemonte,15316,13907
SOMMA LOMBARDO,VA,Lombardia,21182,19262
SOMMA VESUVIANA,NA,Campania,15644,13620
SOMMACAMPAGNA,VR,Veneto,20087,18454
SOMMARIVA DEL BOSCO,CN,Piemonte,19558,17927
SOMMARIVA PERNO,CN,Piemonte,20888,19204
SOMMATINO,CL,Sicilia,12931,11086
SOMMO,PV,Lombardia,22428,20882
SONA,VR,Veneto,20493,18746
SONCINO,CR,Lombardia,21124,19935
SONDALO,SO,Lombardia,18558,17572
SONDRIO,SO,Lombardia,22819,21739
SONGAVAZZO,BG,Lombardia,18427,16495
SONICO,BS,Lombardia,18592,16203
SONNINO,LT,Lazio,13750,12131
SORA,FR,Lazio,16922,15513
SORAGA DI FASSA,TN,Trentino Alto Adige(P.A.Trento),18191,15532
SORAGNA,PR,Emilia Romagna,20554,19269
SORANO,GR,Toscana,13882,12156
SORBO SERPICO,AV,Campania,13942,11398
SORBO SAN BASILE,CZ,Calabria,12342,10405
SORDEVOLO,BI,Piemonte,21425,19899
SORDIO,LO,Lombardia,22335,21074
SORESINA,CR,Lombardia,20606,19046
SORGA',VR,Veneto,18097,17000
SORGONO,NU,Sardegna,15581,14427
SORI,GE,Liguria,23978,22146
SORIANELLO,VV,Calabria,10853,8234
SORIANO CALABRO,VV,Calabria,12256,10169
SORIANO NEL CIMINO,VT,Lazio,16344,14894
SORICO,CO,Lombardia,15660,13692
SORISO,NO,Piemonte,23606,21718
SORISOLE,BG,Lombardia,21129,19397
SORMANO,CO,Lombardia,17973,17107
SORRADILE,OR,Sardegna,11857,9955
SORRENTO,NA,Campania,21743,16837
SORSO,SS,Sardegna,14960,13469
SORTINO,SR,Sicilia,15457,13890
SOSPIRO,CR,Lombardia,17983,16588
SOSPIROLO,BL,Veneto,19790,18199
SOSSANO,VI,Veneto,18704,17547
SOSTEGNO,BI,Piemonte,21175,19727
SOTTO IL MONTE GIOVANNI XXIII,BG,Lombardia,23212,21167
SOVER,TN,Trentino Alto Adige(P.A.Trento),17152,15982
SOVERATO,CZ,Calabria,20737,19028
SOVERE,BG,Lombardia,19160,17694
SOVERIA MANNELLI,CZ,Calabria,15854,16213
SOVERIA SIMERI,CZ,Calabria,13368,11406
SOVERZENE,BL,Veneto,22611,21835
SOVICILLE,SI,Toscana,21245,19739
SOVICO,MB,Lombardia,23285,21724
SOVIZZO,VI,Veneto,24275,23077
SOZZAGO,NO,Piemonte,21730,19912
SPADAFORA,ME,Sicilia,15805,14288
SPADOLA,VV,Calabria,13457,11688
SPARANISE,CE,Campania,15922,14347
SPARONE,TO,Piemonte,17765,16217
SPECCHIA,LE,Puglia,13176,11485
SPELLO,PG,Umbria,19124,17649
SPERLINGA,EN,Sicilia,12071,9792
SPERLONGA,LT,Lazio,15776,13895
SPERONE,AV,Campania,15785,14491
SPESSA,PV,Lombardia,18771,18562
SPEZZANO ALBANESE,CS,Calabria,11985,9780
SPEZZANO DELLA SILA,CS,Calabria,14443,13020
SPIAZZO,TN,Trentino Alto Adige(P.A.Trento),20292,18635
SPIGNO MONFERRATO,AL,Piemonte,16306,15137
SPIGNO SATURNIA,LT,Lazio,15046,13305
SPILAMBERTO,MO,Emilia Romagna,21720,19972
SPILIMBERGO,PN,Friuli Venezia Giulia,20267,19171
SPILINGA,VV,Calabria,12489,10578
SPINADESCO,CR,Lombardia,20219,19263
SPINAZZOLA,BT,Puglia,15571,14026
SPINEA,VE,Veneto,21298,19576
SPINEDA,CR,Lombardia,17185,16359
SPINETE,CB,Molise,12548,10773
SPINETO SCRIVIA,AL,Piemonte,21648,20443
SPINETOLI,AP,Marche,16508,15345
SPINO D'ADDA,CR,Lombardia,22393,20442
SPINONE AL LAGO,BG,Lombardia,20631,18524
SPINOSO,PZ,Basilicata,14517,13202
SPIRANO,BG,Lombardia,20634,18679
SPOLETO,PG,Umbria,18104,16934
SPOLTORE,PE,Abruzzo,17331,15501
SPONGANO,LE,Puglia,14468,12974
SPORMAGGIORE,TN,Trentino Alto Adige(P.A.Trento),17856,16520
SPORMINORE,TN,Trentino Alto Adige(P.A.Trento),13961,13637
SPOTORNO,SV,Liguria,20790,18520
SPRESIANO,TV,Veneto,19953,18389
SPRIANA,SO,Lombardia,17288,16071
SQUILLACE,CZ,Calabria,15957,13993
SQUINZANO,LE,Puglia,14706,13109
STAFFOLO,AN,Marche,16902,15608
STAGNO LOMBARDO,CR,Lombardia,20405,19059
STAITI,RC,Calabria,12039,10841
STALETTI',CZ,Calabria,15303,13923
STANGHELLA,PD,Veneto,18083,16703
STARANZANO,GO,Friuli Venezia Giulia,22075,20636
STAZZANO,AL,Piemonte,20273,19220
STAZZEMA,LU,Toscana,15681,13568
STAZZONA,CO,Lombardia,14447,12651
STEFANACONI,VV,Calabria,14327,12531
STELLA,SV,Liguria,19661,18166
STELLANELLO,SV,Liguria,14333,13287
STELVIO .STILFS.,BZ,Trentino Alto Adige(P.A.Bolzano),19372,16796
STENICO,TN,Trentino Alto Adige(P.A.Trento),19386,19036
STERNATIA,LE,Puglia,17772,17074
STEZZANO,BG,Lombardia,22562,20865
STIENTA,RO,Veneto,18603,17486
STIGLIANO,MT,Basilicata,14719,13659
STIGNANO,RC,Calabria,11409,9008
STILO,RC,Calabria,11538,9464
STIMIGLIANO,RI,Lazio,16083,14628
STIO,SA,Campania,12889,11488
STORNARA,FG,Puglia,10049,8291
STORNARELLA,FG,Puglia,11777,9974
STORO,TN,Trentino Alto Adige(P.A.Trento),19421,17821
STRA,VE,Veneto,22475,20602
STRADELLA,PV,Lombardia,21780,20556
STRAMBINELLO,TO,Piemonte,19871,18560
STRAMBINO,TO,Piemonte,21067,20023
STRANGOLAGALLI,FR,Lazio,13927,12081
STREGNA,UD,Friuli Venezia Giulia,15293,13903
STREMBO,TN,Trentino Alto Adige(P.A.Trento),20818,19983
STRESA,VB,Piemonte,22480,18309
STREVI,AL,Piemonte,17324,16228
STRIANO,NA,Campania,12697,10425
STRONA,BI,Piemonte,19516,18608
STRONCONE,TR,Umbria,18038,17005
STRONGOLI,KR,Calabria,12691,10406
STROPPIANA,VC,Piemonte,20001,18397
